price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,price_kbb,mpg,rating,year_kbb
2200.0,2011.0,ford,fusion,excellent,4 cylinders,gas,165000.0,clean,automatic,fwd,full-size,sedan,silver,24365.0,24.0,4.1 / 5,2020.0
8800.0,2010.0,honda,cr-v,excellent,4 cylinders,gas,122042.0,clean,automatic,4wd,mid-size,SUV,red,26470.0,30.0,4.7 / 5,2021.0
3500.0,2001.0,volkswagen,passat,good,6 cylinders,gas,174000.0,clean,manual,fwd,mid-size,wagon,green,23915.0,27.0,4.1 / 5,2020.0
24496.0,2016.0,volkswagen,golf,excellent,4 cylinders,gas,88214.0,clean,manual,4wd,mid-size,hatchback,grey,24115.0,31.0,4.1 / 5,2020.0
20588.0,2012.0,bmw,z4,good,10 cylinders,gas,85600.0,clean,automatic,rwd,mid-size,convertible,grey,50695.0,27.0,4.4 / 5,2020.0
7600.0,2008.0,hyundai,santa fe,excellent,6 cylinders,gas,122312.0,clean,automatic,4wd,mid-size,SUV,grey,28025.0,26.0,4.7 / 5,2021.0
17900.0,2015.0,honda,cr-v,excellent,4 cylinders,gas,131545.0,clean,automatic,4wd,mid-size,SUV,silver,26470.0,30.0,4.7 / 5,2021.0
9725.0,2015.0,nissan,sentra,excellent,4 cylinders,gas,54899.0,clean,automatic,fwd,mid-size,sedan,white,20235.0,33.0,4.6 / 5,2020.0
8988.0,2002.0,ford,mustang,good,8 cylinders,gas,85163.0,clean,automatic,rwd,mid-size,coupe,blue,27765.0,24.0,4.6 / 5,2020.0
8995.0,2012.0,kia,sportage,good,4 cylinders,gas,122754.0,clean,automatic,4wd,full-size,SUV,blue,25110.0,26.0,4.3 / 5,2021.0
30995.0,2017.0,chevrolet,camaro,good,8 cylinders,gas,20805.0,clean,automatic,rwd,mid-size,convertible,red,25995.0,23.0,4.3 / 5,2020.0
12775.0,2013.0,volkswagen,golf,excellent,4 cylinders,diesel,99423.0,clean,manual,fwd,compact,hatchback,grey,24115.0,31.0,4.1 / 5,2020.0
18995.0,2018.0,chevrolet,impala,excellent,6 cylinders,gas,71280.0,clean,automatic,fwd,compact,sedan,black,32495.0,22.0,4.5 / 5,2020.0
4200.0,2012.0,nissan,sentra,good,4 cylinders,gas,150000.0,clean,automatic,4wd,full-size,sedan,blue,20235.0,33.0,4.6 / 5,2020.0
0.0,2016.0,ford,mustang,excellent,4 cylinders,gas,32045.0,clean,automatic,rwd,sub-compact,coupe,grey,27765.0,24.0,4.6 / 5,2020.0
6450.0,2015.0,mitsubishi,mirage,excellent,3 cylinders,gas,75853.0,clean,manual,fwd,compact,hatchback,black,15280.0,36.0,3.0 / 5,2020.0
7200.0,2011.0,kia,sorento,excellent,6 cylinders,gas,167000.0,clean,automatic,fwd,mid-size,SUV,white,30560.0,26.0,4.7 / 5,2021.0
7750.0,2011.0,ford,escape,excellent,6 cylinders,gas,129000.0,clean,automatic,fwd,compact,SUV,white,26080.0,30.0,4.3 / 5,2020.0
13495.0,2012.0,chevrolet,suburban,good,8 cylinders,gas,156386.0,clean,automatic,4wd,full-size,SUV,black,52995.0,18.0,4.6 / 5,2021.0
7495.0,2013.0,chevrolet,traverse,good,6 cylinders,gas,152188.0,clean,automatic,fwd,full-size,SUV,blue,30995.0,21.0,4.3 / 5,2021.0
2200.0,2003.0,dodge,durango,fair,6 cylinders,gas,222848.0,clean,automatic,4wd,full-size,SUV,grey,33260.0,21.0,3.1 / 5,2021.0
6000.0,2015.0,kia,rio,good,4 cylinders,gas,73000.0,clean,automatic,fwd,compact,sedan,brown,16815.0,36.0,4.3 / 5,2020.0
6500.0,2009.0,dodge,charger,excellent,6 cylinders,gas,118022.0,clean,automatic,rwd,full-size,sedan,silver,31490.0,23.0,3.6 / 5,2021.0
5495.0,2008.0,ford,escape,good,6 cylinders,gas,135000.0,clean,automatic,4wd,full-size,SUV,silver,26080.0,30.0,4.3 / 5,2020.0
34995.0,2015.0,chevrolet,tahoe,excellent,8 cylinders,gas,79214.0,clean,automatic,4wd,full-size,SUV,silver,50295.0,18.0,4.7 / 5,2021.0
5500.0,2009.0,subaru,forester,excellent,6 cylinders,gas,147165.0,clean,automatic,4wd,full-size,SUV,black,25845.0,29.0,4.5 / 5,2021.0
6999.0,2009.0,honda,odyssey,excellent,6 cylinders,gas,166696.0,clean,automatic,fwd,full-size,mini-van,blue,32910.0,22.0,4.7 / 5,2021.0
21995.0,2017.0,kia,sorento,excellent,4 cylinders,gas,30128.0,clean,automatic,4wd,full-size,SUV,black,30560.0,26.0,4.7 / 5,2021.0
5700.0,2012.0,nissan,sentra,excellent,4 cylinders,gas,114819.0,clean,automatic,fwd,mid-size,sedan,black,20235.0,33.0,4.6 / 5,2020.0
10900.0,2008.0,ford,edge,like new,6 cylinders,gas,895137.0,clean,automatic,fwd,mid-size,hatchback,custom,32345.0,24.0,3.8 / 5,2020.0
0.0,2017.0,ford,fusion,excellent,4 cylinders,gas,36411.0,clean,automatic,fwd,mid-size,sedan,red,24365.0,24.0,4.1 / 5,2020.0
2800.0,2007.0,nissan,altima,like new,4 cylinders,gas,190144.0,clean,automatic,fwd,mid-size,sedan,grey,25225.0,32.0,4.3 / 5,2021.0
7893.0,2012.0,hyundai,santa fe,like new,4 cylinders,gas,100197.0,clean,automatic,fwd,mid-size,SUV,blue,28025.0,26.0,4.7 / 5,2021.0
5800.0,2009.0,nissan,altima,excellent,4 cylinders,gas,107000.0,clean,automatic,fwd,mid-size,sedan,black,25225.0,32.0,4.3 / 5,2021.0
2500.0,2004.0,hyundai,santa fe,good,6 cylinders,gas,196200.0,clean,automatic,4wd,mid-size,SUV,black,28025.0,26.0,4.7 / 5,2021.0
22900.0,2017.0,lincoln,mkz,excellent,4 cylinders,hybrid,31000.0,clean,automatic,fwd,full-size,sedan,grey,37745.0,41.0,3.7 / 5,2020.0
1800.0,2004.0,hyundai,accent,good,6 cylinders,gas,200000.0,clean,automatic,4wd,mid-size,SUV,black,16270.0,33.0,4.3 / 5,2020.0
15875.0,2016.0,cadillac,ats,excellent,4 cylinders,gas,35.0,rebuilt,automatic,4wd,full-size,sedan,blue,39990.0,25.0,4.0 / 5,2019.0
16377.0,2016.0,volkswagen,golf gti,excellent,4 cylinders,gas,59446.0,clean,automatic,fwd,mid-size,hatchback,black,29515.0,27.0,4.1 / 5,2020.0
11995.0,2012.0,kia,sorento,good,4 cylinders,gas,75881.0,clean,automatic,4wd,full-size,SUV,black,30560.0,26.0,4.7 / 5,2021.0
6995.0,2008.0,chevrolet,trailblazer,good,6 cylinders,gas,153272.0,clean,automatic,4wd,full-size,SUV,blue,19995.0,29.0,4.6 / 5,2021.0
3800.0,2007.0,chevrolet,impala,excellent,6 cylinders,gas,162000.0,clean,automatic,fwd,full-size,sedan,custom,32495.0,22.0,4.5 / 5,2020.0
2800.0,2009.0,nissan,sentra,like new,4 cylinders,gas,153236.0,clean,automatic,fwd,mid-size,sedan,red,20235.0,33.0,4.6 / 5,2020.0
1600.0,2001.0,honda,cr-v,good,4 cylinders,gas,186000.0,clean,automatic,fwd,mid-size,SUV,green,26470.0,30.0,4.7 / 5,2021.0
3500.0,2008.0,chevrolet,trailblazer,good,6 cylinders,gas,142000.0,clean,automatic,4wd,full-size,SUV,black,19995.0,29.0,4.6 / 5,2021.0
3100.0,2004.0,honda,civic,like new,4 cylinders,gas,250314.0,clean,automatic,fwd,compact,sedan,blue,22005.0,33.0,4.6 / 5,2021.0
8100.0,2008.0,buick,enclave,good,6 cylinders,gas,139000.0,clean,automatic,4wd,full-size,SUV,silver,41195.0,21.0,4.5 / 5,2020.0
6500.0,2014.0,nissan,altima,excellent,4 cylinders,gas,134.0,clean,automatic,rwd,full-size,sedan,silver,25225.0,32.0,4.3 / 5,2021.0
8977.0,2011.0,chevrolet,traverse,excellent,6 cylinders,gas,116208.0,clean,automatic,4wd,full-size,SUV,yellow,30995.0,21.0,4.3 / 5,2021.0
5990.0,2011.0,mazda,mazda6,excellent,4 cylinders,gas,120431.0,clean,automatic,fwd,compact,sedan,black,25045.0,29.0,4.4 / 5,2020.0
2500.0,2008.0,chevrolet,impala,good,6 cylinders,gas,166454.0,salvage,automatic,fwd,full-size,sedan,grey,32495.0,22.0,4.5 / 5,2020.0
8900.0,2010.0,nissan,rogue,like new,4 cylinders,gas,104000.0,clean,automatic,4wd,mid-size,SUV,white,26745.0,30.0,4.7 / 5,2021.0
2500.0,2008.0,chevrolet,impala,excellent,6 cylinders,gas,166454.0,salvage,automatic,fwd,full-size,sedan,grey,32495.0,22.0,4.5 / 5,2020.0
5800.0,2014.0,ford,fiesta,excellent,4 cylinders,gas,103000.0,clean,automatic,fwd,mid-size,sedan,grey,15235.0,30.0,4.2 / 5,2019.0
3300.0,2009.0,hyundai,accent,good,4 cylinders,gas,109876.0,clean,manual,fwd,mid-size,hatchback,white,16270.0,33.0,4.3 / 5,2020.0
17500.0,2017.0,lincoln,mkz,excellent,4 cylinders,gas,38000.0,rebuilt,automatic,4wd,full-size,sedan,silver,37745.0,41.0,3.7 / 5,2020.0
2000.0,2001.0,volkswagen,beetle,good,4 cylinders,gas,208558.0,clean,automatic,fwd,compact,other,silver,23940.0,29.0,3.6 / 5,2019.0
5320.0,2008.0,nissan,rogue,excellent,4 cylinders,gas,148258.0,clean,automatic,4wd,compact,wagon,red,26745.0,30.0,4.7 / 5,2021.0
2500.0,2006.0,chevrolet,impala,excellent,6 cylinders,gas,106454.0,salvage,automatic,fwd,full-size,sedan,grey,32495.0,22.0,4.5 / 5,2020.0
6995.0,2011.0,nissan,rogue,good,4 cylinders,gas,119507.0,clean,automatic,fwd,mid-size,SUV,silver,26745.0,30.0,4.7 / 5,2021.0
7995.0,2012.0,chevrolet,cruze,good,4 cylinders,gas,115282.0,clean,automatic,fwd,mid-size,sedan,red,18870.0,33.0,4.2 / 5,2019.0
5499.0,2012.0,nissan,altima,good,4 cylinders,gas,80820.0,salvage,automatic,fwd,mid-size,sedan,black,25225.0,32.0,4.3 / 5,2021.0
9500.0,2011.0,honda,pilot,good,6 cylinders,gas,146583.0,clean,automatic,4wd,full-size,SUV,black,33370.0,23.0,4.6 / 5,2021.0
6600.0,2011.0,kia,sorento,excellent,4 cylinders,gas,148141.0,clean,automatic,fwd,mid-size,SUV,red,30560.0,26.0,4.7 / 5,2021.0
10850.0,2014.0,chevrolet,traverse,good,6 cylinders,gas,150000.0,lien,automatic,4wd,mid-size,SUV,silver,30995.0,21.0,4.3 / 5,2021.0
9500.0,2016.0,lincoln,mkt,excellent,6 cylinders,gas,177000.0,clean,automatic,4wd,mid-size,SUV,black,50495.0,17.0,3.4 / 5,2019.0
14900.0,2014.0,chevrolet,impala,like new,6 cylinders,gas,110000.0,clean,automatic,fwd,full-size,sedan,blue,32495.0,22.0,4.5 / 5,2020.0
6995.0,2010.0,subaru,forester,good,4 cylinders,gas,162000.0,clean,automatic,4wd,full-size,SUV,silver,25845.0,29.0,4.5 / 5,2021.0
5800.0,2012.0,nissan,altima,excellent,4 cylinders,gas,155570.0,clean,automatic,4wd,full-size,sedan,blue,25225.0,32.0,4.3 / 5,2021.0
3200.0,2002.0,honda,civic,like new,4 cylinders,gas,127123.0,clean,automatic,fwd,compact,sedan,silver,22005.0,33.0,4.6 / 5,2021.0
9900.0,2010.0,honda,cr-v,good,4 cylinders,gas,134139.0,clean,automatic,4wd,full-size,SUV,black,26470.0,30.0,4.7 / 5,2021.0
17900.0,2017.0,chrysler,pacifica,excellent,6 cylinders,gas,49000.0,lien,automatic,fwd,full-size,mini-van,white,34990.0,22.0,4.5 / 5,2020.0
6900.0,2010.0,honda,cr-v,good,4 cylinders,gas,147559.0,clean,automatic,4wd,mid-size,SUV,brown,26470.0,30.0,4.7 / 5,2021.0
26488.0,2017.0,subaru,forester,excellent,4 cylinders,gas,20297.0,clean,automatic,4wd,full-size,SUV,white,25845.0,29.0,4.5 / 5,2021.0
7888.0,1998.0,chevrolet,camaro,good,6 cylinders,gas,130202.0,clean,automatic,rwd,mid-size,convertible,black,25995.0,23.0,4.3 / 5,2020.0
6995.0,2005.0,dodge,durango,good,8 cylinders,gas,119567.0,clean,automatic,4wd,full-size,SUV,black,33260.0,21.0,3.1 / 5,2021.0
8888.0,2006.0,nissan,pathfinder,good,6 cylinders,gas,123183.0,clean,automatic,4wd,full-size,SUV,silver,33075.0,23.0,4.1 / 5,2020.0
6995.0,1992.0,chevrolet,blazer,good,8 cylinders,gas,195314.0,clean,automatic,4wd,full-size,SUV,custom,29995.0,23.0,4.3 / 5,2021.0
20000.0,2008.0,dodge,charger,excellent,8 cylinders,gas,54500.0,clean,automatic,rwd,full-size,sedan,red,31490.0,23.0,3.6 / 5,2021.0
1950.0,2000.0,ford,taurus,good,6 cylinders,gas,183000.0,clean,automatic,fwd,compact,sedan,silver,28895.0,21.0,3.1 / 5,2019.0
3000.0,2005.0,chevrolet,trailblazer,fair,6 cylinders,gas,155000.0,clean,automatic,4wd,mid-size,SUV,silver,19995.0,29.0,4.6 / 5,2021.0
9875.0,2013.0,ford,edge,good,4 cylinders,gas,130762.0,clean,automatic,fwd,full-size,SUV,white,32345.0,24.0,3.8 / 5,2020.0
4500.0,2009.0,subaru,forester,excellent,4 cylinders,gas,100000.0,clean,automatic,4wd,mid-size,SUV,black,25845.0,29.0,4.5 / 5,2021.0
4000.0,2009.0,volkswagen,jetta gli,fair,4 cylinders,gas,158008.0,clean,automatic,fwd,full-size,sedan,grey,27165.0,28.0,4.4 / 5,2020.0
63900.0,2020.0,chrysler,pacifica,like new,6 cylinders,gas,10.0,clean,automatic,fwd,full-size,mini-van,red,34990.0,22.0,4.5 / 5,2020.0
8800.0,2013.0,subaru,impreza,excellent,4 cylinders,gas,51700.0,rebuilt,manual,4wd,mid-size,sedan,black,19720.0,26.0,4.2 / 5,2021.0
0.0,2020.0,chevrolet,spark,excellent,4 cylinders,gas,17946.0,clean,automatic,fwd,sub-compact,sedan,grey,14095.0,33.0,3.8 / 5,2020.0
450.0,1998.0,chevrolet,blazer,fair,6 cylinders,gas,146000.0,clean,automatic,4wd,compact,SUV,green,29995.0,23.0,4.3 / 5,2021.0
8995.0,2010.0,subaru,impreza,excellent,4 cylinders,gas,127719.0,clean,automatic,4wd,mid-size,sedan,red,19720.0,26.0,4.2 / 5,2021.0
6500.0,2010.0,ford,escape,good,4 cylinders,gas,134000.0,clean,automatic,fwd,mid-size,SUV,white,26080.0,30.0,4.3 / 5,2020.0
15000.0,2014.0,ford,escape,good,4 cylinders,gas,86000.0,clean,automatic,4wd,mid-size,SUV,silver,26080.0,30.0,4.3 / 5,2020.0
9995.0,1995.0,chevrolet,tahoe,excellent,8 cylinders,gas,150000.0,clean,automatic,4wd,full-size,SUV,green,50295.0,18.0,4.7 / 5,2021.0
3200.0,1998.0,honda,civic,excellent,4 cylinders,gas,151801.0,clean,manual,fwd,compact,sedan,white,22005.0,33.0,4.6 / 5,2021.0
11950.0,2011.0,dodge,durango,excellent,6 cylinders,gas,93697.0,clean,automatic,4wd,mid-size,SUV,grey,33260.0,21.0,3.1 / 5,2021.0
1400.0,2002.0,honda,civic,good,4 cylinders,gas,240100.0,clean,automatic,fwd,mid-size,coupe,white,22005.0,33.0,4.6 / 5,2021.0
27000.0,2017.0,volvo,xc60,excellent,5 cylinders,gas,42472.0,clean,automatic,4wd,full-size,SUV,blue,41145.0,24.0,4.3 / 5,2020.0
19300.0,2017.0,chevrolet,impala,like new,4 cylinders,gas,83199.0,lien,automatic,fwd,full-size,sedan,white,32495.0,22.0,4.5 / 5,2020.0
6995.0,2008.0,ford,edge,good,6 cylinders,gas,156255.0,clean,automatic,4wd,full-size,SUV,blue,32345.0,24.0,3.8 / 5,2020.0
9995.0,2014.0,nissan,murano,good,6 cylinders,gas,123138.0,clean,automatic,4wd,full-size,SUV,silver,32825.0,23.0,4.1 / 5,2020.0
4499.0,2017.0,chevrolet,sonic,good,4 cylinders,gas,162000.0,clean,manual,fwd,sub-compact,sedan,black,20295.0,29.0,4.3 / 5,2020.0
1500.0,2003.0,kia,rio,good,4 cylinders,gas,150000.0,clean,manual,fwd,compact,sedan,blue,16815.0,36.0,4.3 / 5,2020.0
15950.0,2020.0,hyundai,elantra,like new,4 cylinders,gas,19000.0,clean,automatic,fwd,compact,sedan,silver,20645.0,37.0,4.8 / 5,2021.0
10500.0,2014.0,ford,explorer,good,6 cylinders,gas,217000.0,clean,automatic,4wd,full-size,SUV,black,33470.0,24.0,4.1 / 5,2021.0
0.0,2016.0,mazda,cx-5,excellent,4 cylinders,gas,50138.0,clean,automatic,fwd,mid-size,SUV,silver,26370.0,28.0,4.2 / 5,2021.0
5200.0,2011.0,chevrolet,malibu,excellent,4 cylinders,gas,112000.0,clean,automatic,fwd,mid-size,sedan,grey,22970.0,32.0,4.1 / 5,2020.0
15995.0,2016.0,kia,soul,like new,4 cylinders,gas,42000.0,clean,automatic,fwd,compact,coupe,white,18610.0,27.0,4.6 / 5,2021.0
20000.0,2014.0,dodge,challenger,excellent,8 cylinders,gas,81300.0,lien,manual,rwd,full-size,other,silver,29590.0,23.0,4.0 / 5,2020.0
11750.0,2013.0,subaru,forester,excellent,4 cylinders,gas,63000.0,clean,automatic,4wd,mid-size,wagon,grey,25845.0,29.0,4.5 / 5,2021.0
7995.0,2011.0,chevrolet,malibu,like new,4 cylinders,gas,76050.0,clean,automatic,fwd,mid-size,sedan,brown,22970.0,32.0,4.1 / 5,2020.0
3500.0,2005.0,chevrolet,trailblazer,good,6 cylinders,gas,203000.0,clean,automatic,4wd,mid-size,SUV,white,19995.0,29.0,4.6 / 5,2021.0
6500.0,2009.0,subaru,impreza,excellent,4 cylinders,gas,143263.0,clean,manual,4wd,compact,hatchback,black,19720.0,26.0,4.2 / 5,2021.0
11600.0,2015.0,honda,civic,excellent,other,gas,53600.0,lien,automatic,fwd,mid-size,sedan,blue,22005.0,33.0,4.6 / 5,2021.0
4800.0,2006.0,ford,escape,good,4 cylinders,gas,76511.0,clean,automatic,4wd,mid-size,SUV,black,26080.0,30.0,4.3 / 5,2020.0
13000.0,2018.0,chevrolet,malibu,like new,4 cylinders,gas,60000.0,clean,automatic,fwd,full-size,sedan,white,22970.0,32.0,4.1 / 5,2020.0
11900.0,2016.0,chevrolet,malibu,excellent,4 cylinders,gas,71000.0,rebuilt,automatic,fwd,mid-size,sedan,blue,22970.0,32.0,4.1 / 5,2020.0
6200.0,2014.0,kia,soul,good,4 cylinders,gas,125000.0,clean,automatic,fwd,compact,hatchback,brown,18610.0,27.0,4.6 / 5,2021.0
24995.0,2015.0,bmw,4 series,excellent,6 cylinders,gas,45710.0,clean,automatic,4wd,compact,sedan,red,45745.0,27.0,4.1 / 5,2020.0
7700.0,2013.0,nissan,rogue,excellent,4 cylinders,gas,99400.0,clean,automatic,rwd,mid-size,SUV,silver,26745.0,30.0,4.7 / 5,2021.0
7495.0,2008.0,audi,a4,excellent,4 cylinders,gas,115353.0,clean,automatic,4wd,compact,sedan,grey,38395.0,30.0,4.7 / 5,2020.0
18977.0,2015.0,ford,mustang,excellent,4 cylinders,gas,18327.0,clean,manual,rwd,sub-compact,coupe,red,27765.0,24.0,4.6 / 5,2020.0
17995.0,2017.0,volkswagen,golf gti,excellent,4 cylinders,gas,54700.0,clean,manual,fwd,compact,sedan,black,29515.0,27.0,4.1 / 5,2020.0
21995.0,2017.0,nissan,murano,excellent,6 cylinders,gas,21700.0,clean,automatic,4wd,mid-size,SUV,silver,32825.0,23.0,4.1 / 5,2020.0
10995.0,2012.0,acura,rdx,excellent,4 cylinders,gas,110828.0,clean,automatic,4wd,mid-size,SUV,grey,39225.0,24.0,4.5 / 5,2021.0
74995.0,2015.0,audi,a7,good,8 cylinders,gas,24665.0,clean,automatic,4wd,mid-size,sedan,black,70245.0,24.0,4.6 / 5,2021.0
6499.0,2007.0,honda,cr-v,excellent,4 cylinders,gas,174010.0,clean,automatic,4wd,mid-size,SUV,blue,26470.0,30.0,4.7 / 5,2021.0
4900.0,2002.0,honda,cr-v,good,4 cylinders,gas,153606.0,clean,automatic,4wd,mid-size,SUV,red,26470.0,30.0,4.7 / 5,2021.0
13900.0,2015.0,mitsubishi,outlander,like new,4 cylinders,gas,61354.0,clean,automatic,4wd,mid-size,SUV,silver,26235.0,27.0,3.5 / 5,2020.0
6995.0,2009.0,buick,lacrosse,excellent,6 cylinders,gas,49000.0,clean,automatic,fwd,full-size,sedan,black,30495.0,29.0,3.9 / 5,2019.0
1950.0,2002.0,subaru,forester,good,4 cylinders,gas,168000.0,salvage,automatic,4wd,compact,wagon,red,25845.0,29.0,4.5 / 5,2021.0
0.0,2020.0,mitsubishi,outlander sport,new,4 cylinders,gas,5.0,clean,automatic,4wd,full-size,SUV,white,23935.0,27.0,3.1 / 5,2020.0
8999.0,2015.0,hyundai,elantra,excellent,4 cylinders,gas,92632.0,clean,automatic,fwd,full-size,sedan,blue,20645.0,37.0,4.8 / 5,2021.0
6999.0,2011.0,ford,edge,excellent,6 cylinders,gas,166987.0,clean,automatic,fwd,full-size,SUV,brown,32345.0,24.0,3.8 / 5,2020.0
14000.0,2011.0,mazda,mx-5 miata,excellent,4 cylinders,gas,48000.0,clean,manual,rwd,compact,convertible,black,27525.0,29.0,4.6 / 5,2020.0
1500.0,2002.0,volkswagen,passat,good,4 cylinders,gas,229000.0,clean,automatic,fwd,compact,sedan,black,23915.0,27.0,4.1 / 5,2020.0
6500.0,2008.0,honda,pilot,excellent,6 cylinders,gas,193000.0,clean,automatic,4wd,mid-size,SUV,blue,33370.0,23.0,4.6 / 5,2021.0
5400.0,2010.0,volkswagen,tiguan,good,4 cylinders,gas,113800.0,clean,automatic,4wd,full-size,SUV,black,26440.0,25.0,4.2 / 5,2021.0
19500.0,2012.0,chevrolet,camaro,excellent,6 cylinders,gas,23780.0,clean,automatic,rwd,mid-size,coupe,black,25995.0,23.0,4.3 / 5,2020.0
29995.0,2019.0,dodge,charger,like new,6 cylinders,gas,24000.0,clean,automatic,rwd,compact,sedan,silver,31490.0,23.0,3.6 / 5,2021.0
1300.0,2003.0,mitsubishi,mirage,new,4 cylinders,gas,130981.0,clean,automatic,fwd,full-size,sedan,blue,15280.0,36.0,3.0 / 5,2020.0
1800.0,2001.0,volkswagen,jetta,good,6 cylinders,gas,180000.0,clean,automatic,fwd,compact,sedan,black,19815.0,34.0,4.4 / 5,2020.0
6650.0,2013.0,honda,civic,excellent,4 cylinders,gas,92900.0,salvage,automatic,fwd,full-size,sedan,grey,22005.0,33.0,4.6 / 5,2021.0
5900.0,2012.0,chevrolet,traverse,good,6 cylinders,gas,129000.0,rebuilt,automatic,fwd,full-size,SUV,black,30995.0,21.0,4.3 / 5,2021.0
3800.0,2005.0,audi,a4,good,4 cylinders,gas,117000.0,rebuilt,manual,4wd,compact,sedan,silver,38395.0,30.0,4.7 / 5,2020.0
12222.0,2016.0,chevrolet,trax,excellent,4 cylinders,gas,110026.0,clean,automatic,4wd,compact,wagon,black,22395.0,28.0,3.8 / 5,2021.0
6900.0,2012.0,volkswagen,passat,good,5 cylinders,gas,129635.0,salvage,automatic,fwd,mid-size,sedan,blue,23915.0,27.0,4.1 / 5,2020.0
5900.0,2016.0,chevrolet,sonic,like new,4 cylinders,gas,75000.0,salvage,automatic,fwd,mid-size,sedan,red,20295.0,29.0,4.3 / 5,2020.0
5999.0,2010.0,ford,escape,excellent,4 cylinders,gas,99311.0,clean,automatic,rwd,mid-size,SUV,white,26080.0,30.0,4.3 / 5,2020.0
8550.0,2014.0,ford,fusion,excellent,4 cylinders,gas,120000.0,lien,automatic,fwd,full-size,sedan,black,24365.0,24.0,4.1 / 5,2020.0
41995.0,2008.0,ford,mustang,good,8 cylinders,gas,18576.0,clean,manual,rwd,sub-compact,coupe,white,27765.0,24.0,4.6 / 5,2020.0
41995.0,2015.0,bmw,m4,excellent,6 cylinders,gas,12215.0,clean,automatic,rwd,sub-compact,coupe,orange,70145.0,20.0,4.1 / 5,2019.0
3195.0,2011.0,chevrolet,impala,excellent,6 cylinders,gas,145000.0,salvage,automatic,fwd,full-size,sedan,grey,32495.0,22.0,4.5 / 5,2020.0
0.0,2012.0,nissan,altima,excellent,4 cylinders,gas,164088.0,clean,automatic,fwd,mid-size,sedan,white,25225.0,32.0,4.3 / 5,2021.0
6895.0,2009.0,honda,fit,excellent,4 cylinders,gas,85000.0,clean,automatic,fwd,mid-size,hatchback,grey,17145.0,31.0,4.6 / 5,2020.0
0.0,2020.0,mitsubishi,outlander sport,new,4 cylinders,gas,5.0,clean,automatic,4wd,full-size,SUV,blue,23935.0,27.0,3.1 / 5,2020.0
13500.0,2017.0,hyundai,veloster,excellent,4 cylinders,gas,40172.0,clean,manual,fwd,compact,coupe,blue,19775.0,28.0,4.4 / 5,2020.0
24568.0,2019.0,nissan,pathfinder,like new,6 cylinders,gas,35518.0,clean,automatic,fwd,mid-size,SUV,black,33075.0,23.0,4.1 / 5,2020.0
2200.0,2004.0,chevrolet,malibu,good,4 cylinders,gas,150000.0,clean,automatic,fwd,mid-size,sedan,silver,22970.0,32.0,4.1 / 5,2020.0
6500.0,2005.0,chevrolet,tahoe,good,8 cylinders,gas,187000.0,clean,automatic,4wd,full-size,SUV,black,50295.0,18.0,4.7 / 5,2021.0
2900.0,2008.0,chevrolet,impala,good,6 cylinders,gas,160000.0,clean,automatic,fwd,full-size,sedan,white,32495.0,22.0,4.5 / 5,2020.0
6995.0,2013.0,chevrolet,cruze,like new,4 cylinders,gas,122854.0,clean,automatic,fwd,sub-compact,sedan,silver,18870.0,33.0,4.2 / 5,2019.0
7495.0,2013.0,chevrolet,impala,excellent,6 cylinders,gas,132537.0,clean,automatic,fwd,full-size,sedan,black,32495.0,22.0,4.5 / 5,2020.0
2500.0,1999.0,subaru,impreza,good,4 cylinders,gas,196000.0,clean,automatic,4wd,compact,wagon,white,19720.0,26.0,4.2 / 5,2021.0
10995.0,2017.0,nissan,sentra,excellent,4 cylinders,gas,34014.0,clean,automatic,fwd,full-size,sedan,white,20235.0,33.0,4.6 / 5,2020.0
12500.0,2013.0,honda,pilot,excellent,6 cylinders,gas,136000.0,rebuilt,automatic,4wd,mid-size,SUV,grey,33370.0,23.0,4.6 / 5,2021.0
16750.0,2017.0,volkswagen,passat,excellent,4 cylinders,gas,33000.0,clean,automatic,fwd,mid-size,sedan,grey,23915.0,27.0,4.1 / 5,2020.0
13950.0,2014.0,honda,civic,excellent,4 cylinders,gas,45000.0,rebuilt,automatic,fwd,mid-size,sedan,blue,22005.0,33.0,4.6 / 5,2021.0
3000.0,2008.0,kia,sportage,excellent,4 cylinders,gas,168032.0,clean,automatic,fwd,mid-size,SUV,black,25110.0,26.0,4.3 / 5,2021.0
9950.0,2012.0,honda,civic,excellent,4 cylinders,gas,60000.0,rebuilt,automatic,fwd,compact,sedan,silver,22005.0,33.0,4.6 / 5,2021.0
12750.0,2016.0,honda,civic,excellent,4 cylinders,gas,53000.0,rebuilt,automatic,fwd,compact,sedan,grey,22005.0,33.0,4.6 / 5,2021.0
18900.0,2018.0,subaru,forester,excellent,4 cylinders,gas,49400.0,lien,automatic,4wd,mid-size,SUV,silver,25845.0,29.0,4.5 / 5,2021.0
10900.0,2012.0,ford,escape,excellent,4 cylinders,gas,67276.0,lien,automatic,4wd,mid-size,SUV,blue,26080.0,30.0,4.3 / 5,2020.0
10950.0,2014.0,honda,civic,excellent,4 cylinders,gas,71000.0,rebuilt,automatic,fwd,compact,sedan,grey,22005.0,33.0,4.6 / 5,2021.0
9250.0,2015.0,honda,civic,excellent,4 cylinders,gas,102000.0,rebuilt,automatic,fwd,compact,sedan,black,22005.0,33.0,4.6 / 5,2021.0
