price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,price_kbb,mpg,rating,year_kbb,year_difference,new_price,depreciation,depreciation per year
3475.0,2001,ford,escape,like new,6,gas,122000.0,clean,automatic,4wd,mid-size,SUV,red,26080.0,Low mpg (20 - 30),4.3,2020,19,17902.114,0.8058888464233889,0.08266286812978973
5200.0,2005,nissan,pathfinder,excellent,6,gas,137.0,clean,automatic,rwd,full-size,SUV,white,33075.0,Low mpg (20 - 30),4.1,2020,15,24575.212,0.7884046737826718,0.09835882137759033
700.0,2000,ford,taurus,fair,6,gas,213385.0,clean,automatic,fwd,mid-size,sedan,black,28895.0,Low mpg (20 - 30),3.1,2019,19,19834.417,0.9647078106707144,0.1613861481697898
4995.0,2006,audi,a3,good,4,gas,118000.0,clean,manual,4wd,mid-size,wagon,grey,34295.0,Low mpg (20 - 30),4.6,2020,14,25991.324,0.8078204865592842,0.1111341507322785
14700.0,2017,kia,soul,good,4,gas,9551.0,clean,automatic,fwd,full-size,SUV,silver,18610.0,Low mpg (20 - 30),4.6,2021,4,17192.763,0.14498908639640984,0.038403410037524455
665.0,2006,hyundai,elantra,fair,4,gas,139096.0,clean,automatic,fwd,sub-compact,sedan,red,20645.0,Medium mpg (30 - 40),4.8,2021,15,15339.539,0.9566479800990108,0.1887887669375371
1200.0,2005,honda,pilot,fair,6,gas,203000.0,clean,manual,4wd,full-size,SUV,green,33370.0,Low mpg (20 - 30),4.6,2021,16,24308.237,0.9506340175965867,0.171410860693887
5000.0,2010,nissan,maxima,good,6,gas,129010.0,rebuilt,automatic,fwd,mid-size,coupe,purple,35375.0,Low mpg (20 - 30),3.9,2020,10,29019.821,0.8277039682636222,0.16125966736677
18500.0,2011,chevrolet,camaro,good,8,gas,55000.0,clean,automatic,rwd,full-size,convertible,silver,25995.0,Low mpg (20 - 30),4.3,2020,9,21751.453,0.14948210586207744,0.017829127191897
10995.0,2014,volkswagen,tiguan,good,4,gas,46488.0,clean,automatic,fwd,full-size,SUV,white,26440.0,Low mpg (20 - 30),4.2,2021,7,23017.611,0.5223222774943933,0.10016653408725773
6200.0,2010,hyundai,santa fe,good,4,gas,129000.0,clean,automatic,fwd,mid-size,SUV,silver,28025.0,Low mpg (20 - 30),4.7,2021,11,22539.472,0.7249270080505879,0.11071549979170481
8500.0,2013,nissan,altima,excellent,4,gas,94000.0,clean,automatic,fwd,mid-size,sedan,white,25225.0,Medium mpg (30 - 40),4.3,2021,8,21529.295,0.6051891155748481,0.10967485391339948
2000.0,1999,chevrolet,tahoe,good,8,gas,317400.0,clean,automatic,rwd,full-size,SUV,grey,50295.0,,4.7,2021,22,32532.769,0.9385235237738294,0.1190701692846613
3300.0,2006,mazda,mazda3,good,4,gas,150998.0,clean,automatic,fwd,mid-size,sedan,grey,21445.0,Medium mpg (30 - 40),4.4,2021,15,15933.951,0.7928950578547656,0.09964724563285421
25990.0,2017,nissan,murano,excellent,6,gas,50429.0,clean,automatic,4wd,full-size,SUV,red,32825.0,Low mpg (20 - 30),4.1,2020,3,30931.731,0.15976251054297608,0.056372291475616954
17990.0,2017,subaru,forester,excellent,4,gas,61374.0,clean,automatic,4wd,full-size,SUV,red,25845.0,Low mpg (20 - 30),4.0,2021,4,23876.785,0.24654847794625612,0.06832631593845273
4500.0,1999,ford,mustang,excellent,6,gas,200000.0,clean,manual,rwd,compact,coupe,green,27765.0,Low mpg (20 - 30),4.6,2020,21,18318.676,0.7543490588511964,0.06466422777607672
10998.0,2015,nissan,altima,excellent,4,gas,101182.0,clean,automatic,fwd,mid-size,sedan,silver,25225.0,Medium mpg (30 - 40),4.3,2021,6,22399.078,0.5089976471352973,0.11179353720667062
7998.0,2011,mazda,mazda3,excellent,4,gas,133090.0,clean,automatic,fwd,compact,sedan,grey,21445.0,Medium mpg (30 - 40),4.4,2021,10,17592.369,0.5453710640107651,0.07580054644154721
11998.0,2013,kia,optima,excellent,4,gas,118687.0,clean,automatic,fwd,mid-size,sedan,white,24355.0,Low mpg (20 - 30),4.4,2020,7,21202.493,0.43412314768834015,0.07811964306038566
1500.0,2009,chevrolet,traverse,good,6,gas,187251.0,clean,automatic,4wd,full-size,SUV,silver,30995.0,Low mpg (20 - 30),4.3,2021,12,24439.346,0.9386235621853384,0.20749841418332526
9000.0,2015,nissan,sentra,good,4,gas,97500.0,lien,manual,fwd,full-size,sedan,grey,20235.0,Medium mpg (30 - 40),4.6,2020,5,18327.463,0.5089336696519317,0.1325827958262562
7950.0,2015,hyundai,elantra,like new,4,gas,97295.0,clean,automatic,fwd,mid-size,sedan,custom,20645.0,Medium mpg (30 - 40),4.8,2021,6,18332.169,0.5663360947632547,0.12998739256311154
7600.0,2010,honda,civic,excellent,4,gas,121876.0,clean,automatic,4wd,full-size,sedan,black,22005.0,Medium mpg (30 - 40),4.6,2021,11,17697.808,0.5705682873268825,0.07396641548521521
7000.0,2010,honda,odyssey,good,6,gas,157500.0,clean,automatic,rwd,full-size,mini-van,grey,32910.0,Low mpg (20 - 30),4.7,2021,11,26468.297,0.7355326638506436,0.11388851130963784
6500.0,2010,chevrolet,impala,good,6,gas,99734.0,rebuilt,automatic,fwd,full-size,sedan,black,32495.0,Low mpg (20 - 30),4.0,2020,10,26657.218,0.7561636026685156,0.1316199183957708
4995.0,2003,chevrolet,impala,good,6,gas,138259.0,clean,automatic,fwd,full-size,sedan,white,32495.0,Low mpg (20 - 30),4.0,2020,17,23206.712,0.7847605468624766,0.08639154398600857
25638.0,2015,chevrolet,suburban,excellent,8,gas,127826.0,clean,automatic,rwd,full-size,SUV,white,52995.0,,4.6,2021,6,47058.043,0.455183463536722,0.096263727599051
8100.0,2015,nissan,altima,excellent,4,gas,126000.0,clean,automatic,fwd,mid-size,sedan,silver,25225.0,Medium mpg (30 - 40),4.3,2021,6,22399.078,0.6383779725219048,0.15593515429781268
17990.0,2013,ford,explorer,like new,6,gas,69530.0,clean,automatic,4wd,full-size,SUV,red,33470.0,Low mpg (20 - 30),4.1,2021,8,28566.323,0.37023746458373374,0.05616277355747734
4200.0,2003,chevrolet,suburban,excellent,8,gas,205600.0,clean,automatic,rwd,full-size,SUV,brown,52995.0,,4.6,2021,18,37104.946,0.8868075431237658,0.11399881079106289
6999.0,2016,nissan,versa note,good,4,gas,104931.0,clean,automatic,fwd,compact,hatchback,red,16575.0,Medium mpg (30 - 40),4.3,2019,3,15618.993,0.5518917256701504,0.23476588859992908
1700.0,2008,audi,a4,excellent,4,gas,183000.0,clean,automatic,4wd,mid-size,coupe,grey,38395.0,Low mpg (20 - 30),4.7,2020,12,30274.195,0.9438465663579164,0.21335033910374124
5995.0,2007,honda,pilot,good,6,gas,161000.0,clean,automatic,4wd,mid-size,SUV,blue,33370.0,Low mpg (20 - 30),4.6,2021,14,25290.29,0.7629525007423799,0.09771157897249405
6500.0,2008,hyundai,santa fe,excellent,6,gas,164555.0,clean,automatic,fwd,mid-size,SUV,blue,28025.0,Low mpg (20 - 30),4.7,2021,13,21664.237,0.699966354688605,0.08844620282901883
6550.0,2011,nissan,rogue,like new,4,gas,143000.0,clean,automatic,4wd,mid-size,SUV,grey,26745.0,Low mpg (20 - 30),4.7,2021,10,21940.215,0.7014614487597318,0.11386469045477154
11995.0,2016,dodge,journey,like new,6,gas,85000.0,clean,automatic,4wd,full-size,SUV,red,25170.0,Low mpg (20 - 30),2.9,2020,4,23253.189,0.4841567752276903,0.15252004922208007
16995.0,2018,ford,fusion,excellent,4,gas,71468.0,clean,automatic,4wd,full-size,truck,black,24365.0,Low mpg (20 - 30),4.1,2020,2,23418.877,0.2743033750081184,0.14812170764135468
4900.0,2016,chevrolet,sonic,like new,4,gas,60000.0,salvage,automatic,fwd,compact,hatchback,green,20295.0,Low mpg (20 - 30),4.3,2020,4,18749.443,0.7386589030938145,0.285006773706207
3500.0,1996,ford,mustang,good,8,gas,160000.0,clean,manual,rwd,compact,convertible,purple,27765.0,Low mpg (20 - 30),4.6,2020,24,17262.097,0.7972436373170653,0.06432734557946951
11500.0,2016,hyundai,elantra,like new,4,gas,41000.0,clean,automatic,fwd,mid-size,sedan,brown,20645.0,Medium mpg (30 - 40),4.8,2021,5,18698.813,0.38498769948659306,0.09264599526316797
8800.0,2012,chevrolet,traverse,excellent,6,gas,176000.0,clean,automatic,4wd,full-size,SUV,white,30995.0,Low mpg (20 - 30),4.3,2021,9,25935.229,0.6606931830060185,0.11316337488525063
5000.0,2007,chrysler,300,excellent,6,gas,87700.0,clean,automatic,rwd,full-size,sedan,grey,31535.0,Low mpg (20 - 30),4.0,2020,13,24377.581,0.7948935130191958,0.11473083359560243
7990.0,2013,nissan,altima,like new,4,gas,116000.0,clean,automatic,fwd,mid-size,sedan,grey,25225.0,Medium mpg (30 - 40),4.3,2021,8,21529.295,0.6288777686403573,0.11653444569872218
9990.0,2011,honda,pilot,like new,6,gas,145000.0,clean,automatic,4wd,full-size,SUV,silver,33370.0,Low mpg (20 - 30),4.6,2021,10,27375.023,0.6350687997595472,0.09589036073008572
6995.0,2013,ford,explorer,good,6,gas,179000.0,clean,automatic,4wd,full-size,SUV,custom,33470.0,Low mpg (20 - 30),4.1,2021,8,28566.323,0.7551312431774996,0.1612806319365604
5995.0,2006,nissan,altima,excellent,4,gas,84976.0,clean,automatic,fwd,mid-size,sedan,silver,25225.0,Medium mpg (30 - 40),4.3,2021,15,18742.547,0.6801395242599632,0.0731757851938779
9999.0,2006,chevrolet,tahoe,excellent,8,gas,144000.0,clean,automatic,4wd,full-size,SUV,red,50295.0,,4.7,2021,15,37369.926,0.7324319025946158,0.08414028752196856
9999.0,2003,chevrolet,suburban,excellent,8,gas,137200.0,clean,automatic,4wd,full-size,SUV,grey,52995.0,,4.6,2021,18,37104.946,0.7305211008796509,0.0702579212767841
3099.0,2002,acura,mdx,excellent,6,gas,170000.0,clean,automatic,4wd,full-size,SUV,silver,45525.0,Low mpg (20 - 30),4.6,2020,18,31874.756,0.9027757263459523,0.12145247114943236
17300.0,2017,chevrolet,volt,like new,4,hybrid,19600.0,clean,automatic,fwd,mid-size,hatchback,grey,34395.0,High mpg ( > 40),4.4,2019,2,33059.4,0.476699516627646,0.2766048912438279
5000.0,2008,lincoln,mkz,excellent,6,gas,114288.0,clean,automatic,4wd,full-size,sedan,black,37745.0,High mpg ( > 40),3.7,2020,12,29761.675,0.8319987030299874,0.13812810377393747
3900.0,2002,chevrolet,suburban,good,8,gas,202.0,clean,automatic,4wd,full-size,SUV,red,52995.0,,4.6,2021,19,36377.398,0.8927905728716496,0.11088153373169596
16995.0,2010,chevrolet,tahoe,excellent,8,gas,154152.0,clean,automatic,4wd,full-size,SUV,white,50295.0,,4.7,2021,11,40450.41,0.5798559272946802,0.07580529399313396
9450.0,2013,chrysler,300,excellent,6,gas,71652.0,rebuilt,automatic,rwd,full-size,sedan,brown,31535.0,Low mpg (20 - 30),4.0,2020,7,27453.115,0.6557767670444683,0.14131414021161037
3500.0,2005,ford,escape,excellent,6,gas,145000.0,clean,automatic,4wd,full-size,SUV,yellow,26080.0,Low mpg (20 - 30),4.3,2020,15,19377.824,0.819381164778873,0.10782331625039154
38750.0,2015,chevrolet,tahoe,excellent,8,gas,77800.0,clean,automatic,rwd,full-size,SUV,white,50295.0,,4.7,2021,6,44660.521,0.13234330607114952,0.023382159363167454
5300.0,2008,hyundai,santa fe,excellent,6,gas,125.0,clean,automatic,fwd,mid-size,sedan,white,28025.0,Low mpg (20 - 30),4.7,2021,13,21664.237,0.755357181515324,0.10264551809352984
4999.0,2012,volkswagen,jetta,excellent,4,gas,122000.0,clean,manual,fwd,full-size,sedan,black,19815.0,Medium mpg (30 - 40),4.4,2020,8,16911.912,0.7044095309862066,0.1413102016010399
12495.0,2012,buick,enclave,excellent,6,gas,110000.0,clean,automatic,4wd,full-size,SUV,white,41195.0,Low mpg (20 - 30),4.0,2020,8,35159.536,0.644619883493343,0.12130806420870754
3000.0,2007,kia,sedona,fair,6,gas,248000.0,clean,automatic,fwd,mid-size,mini-van,red,31520.0,Low mpg (20 - 30),4.2,2021,14,23888.221,0.8744150935308243,0.1377397036437733
3700.0,2002,chevrolet,malibu,excellent,6,gas,63000.0,clean,automatic,rwd,mid-size,sedan,brown,22970.0,Medium mpg (30 - 40),4.1,2020,18,16082.661,0.769938569245475,0.07839063612548258
6750.0,2014,fiat,500l,good,4,gas,70000.0,clean,other,4wd,sub-compact,hatchback,grey,23995.0,Low mpg (20 - 30),2.9,2020,6,21306.873,0.683200815060943,0.17434741948189691
6800.0,2010,nissan,altima,excellent,4,gas,84000.0,clean,automatic,fwd,mid-size,sedan,silver,25225.0,Medium mpg (30 - 40),4.3,2021,11,20287.535,0.6648188160858379,0.09459351089875578
18900.0,2019,volkswagen,jetta,excellent,4,gas,30615.0,clean,automatic,fwd,compact,coupe,orange,19815.0,Medium mpg (30 - 40),4.4,2020,1,19426.471,0.027100701923679416,0.027100701923679416
15250.0,2013,volvo,xc90,excellent,6,gas,93425.0,rebuilt,automatic,4wd,full-size,SUV,blue,52445.0,Low mpg (20 - 30),4.3,2020,7,45656.529,0.6659842451010676,0.14499883310060246
11999.0,2016,ford,fusion,like new,4,gas,99457.0,clean,automatic,fwd,mid-size,sedan,blue,24365.0,Low mpg (20 - 30),4.1,2020,4,22509.494,0.46693604041032644,0.14553391380809688
2500.0,2001,nissan,sentra,excellent,4,gas,111000.0,clean,manual,fwd,compact,sedan,brown,20235.0,Medium mpg (30 - 40),4.6,2020,19,13889.926,0.8200134399564116,0.08630318865020425
13999.0,2017,ford,escape,like new,4,gas,77358.0,clean,automatic,fwd,compact,SUV,white,26080.0,Low mpg (20 - 30),4.3,2020,3,24575.766,0.43037380808394743,0.17104685524866337
18450.0,2011,chevrolet,suburban,excellent,8,gas,109687.0,clean,automatic,4wd,full-size,SUV,black,52995.0,,4.6,2021,10,43474.358,0.5756119043782084,0.08214026325626866
4750.0,2011,nissan,sentra,excellent,4,gas,123000.0,rebuilt,automatic,fwd,mid-size,sedan,silver,20235.0,Medium mpg (30 - 40),4.6,2020,9,16931.743,0.7194618415835865,0.13170805671539
16995.0,2013,honda,pilot,good,6,gas,104972.0,clean,automatic,fwd,full-size,SUV,red,33370.0,Low mpg (20 - 30),4.6,2021,8,28480.974,0.4032858567266695,0.06250104685276014
9800.0,2011,honda,odyssey,excellent,6,gas,207811.0,clean,automatic,fwd,full-size,mini-van,blue,32910.0,Low mpg (20 - 30),4.7,2021,10,26997.663,0.637005617856627,0.09637135336058089
6000.0,2012,volkswagen,passat,good,5,gas,137560.0,clean,automatic,fwd,mid-size,sedan,black,23915.0,Low mpg (20 - 30),4.1,2020,8,20411.222,0.7060440575287457,0.14190517958970617
20900.0,2019,subaru,crosstrek,like new,4,gas,9021.0,rebuilt,automatic,4wd,mid-size,wagon,blue,23295.0,Low mpg (20 - 30),4.6,2021,2,22390.427,0.06656536742242569,0.03385579100344738
14995.0,2017,ford,escape,excellent,4,gas,71778.0,clean,automatic,fwd,mid-size,SUV,white,26080.0,Low mpg (20 - 30),4.3,2020,3,24575.766,0.3898460784498029,0.15183606396491034
14995.0,2013,ford,mustang,excellent,6,gas,81390.0,clean,automatic,rwd,sub-compact,coupe,green,27765.0,Low mpg (20 - 30),4.6,2020,7,24171.103,0.3796311239913214,0.06593183302973515
8995.0,2012,honda,civic,excellent,4,gas,92000.0,clean,automatic,fwd,compact,coupe,white,22005.0,Medium mpg (30 - 40),4.6,2021,9,18412.8,0.5114811435523114,0.0765119944885807
11995.0,2015,nissan,altima,excellent,4,gas,64836.0,clean,automatic,fwd,mid-size,sedan,silver,25225.0,Medium mpg (30 - 40),4.3,2021,6,22399.078,0.46448688646916636,0.09885429242976018
7500.0,2015,nissan,altima,excellent,4,gas,97000.0,salvage,automatic,4wd,compact,sedan,red,25225.0,Medium mpg (30 - 40),4.3,2021,6,22399.078,0.665164789372134,0.16669269903693518
15900.0,2018,subaru,impreza,like new,4,gas,70965.0,clean,automatic,4wd,compact,wagon,blue,19720.0,Low mpg (20 - 30),4.2,2021,3,18582.596,0.14436066952109383,0.05064149291583386
14050.0,2014,mazda,cx-5,excellent,4,gas,30500.0,clean,automatic,rwd,mid-size,SUV,blue,26370.0,Low mpg (20 - 30),4.2,2021,7,22956.672,0.38797749081399946,0.06773753413175498
8800.0,2012,honda,civic,excellent,4,gas,85800.0,clean,automatic,fwd,mid-size,sedan,red,22005.0,Medium mpg (30 - 40),4.6,2021,9,18412.8,0.5220716023635732,0.07875817187539524
14000.0,2016,mazda,cx-5,excellent,4,gas,60000.0,clean,automatic,4wd,mid-size,wagon,red,26370.0,Low mpg (20 - 30),4.2,2021,5,23884.121,0.4138364983161825,0.1013227356757882
7850.0,2011,chevrolet,traverse,fair,6,gas,118200.0,clean,automatic,4wd,full-size,SUV,white,30995.0,Low mpg (20 - 30),4.3,2021,10,25426.696,0.6912693650799144,0.11088492743678002
3999.0,2002,hyundai,elantra,good,4,gas,140313.0,clean,automatic,fwd,compact,sedan,brown,20645.0,Medium mpg (30 - 40),4.8,2021,19,14171.363,0.7178111943078447,0.06441975903176389
7495.0,2013,kia,soul,good,4,diesel,55000.0,rebuilt,automatic,fwd,compact,SUV,white,18610.0,Low mpg (20 - 30),4.6,2021,8,15883.456,0.5281253651598241,0.08960821722730883
6995.0,2010,honda,civic,excellent,4,gas,95.0,clean,automatic,fwd,full-size,sedan,grey,22005.0,Medium mpg (30 - 40),4.6,2021,11,17697.808,0.6047533118225714,0.08092350753566313
6995.0,2013,kia,forte,excellent,4,gas,110720.0,clean,automatic,fwd,mid-size,sedan,red,18855.0,Medium mpg (30 - 40),4.0,2021,8,16092.561,0.5653271098366506,0.09890554056262768
9200.0,2010,subaru,forester,good,4,gas,118735.0,clean,manual,4wd,mid-size,wagon,blue,25845.0,Low mpg (20 - 30),4.0,2021,11,20786.178,0.5573981902781743,0.07141988239387542
11500.0,2014,hyundai,elantra,excellent,4,gas,62510.0,clean,automatic,fwd,compact,sedan,white,20645.0,Medium mpg (30 - 40),4.8,2021,7,17972.715,0.3601411918010161,0.061795015134676556
12400.0,2012,honda,odyssey,like new,6,gas,119200.0,clean,automatic,fwd,full-size,mini-van,grey,32910.0,Low mpg (20 - 30),4.7,2021,9,27537.616,0.5497068446302686,0.08483483050047191
7200.0,2012,honda,civic,good,4,hybrid,125000.0,clean,automatic,fwd,mid-size,sedan,white,22005.0,Medium mpg (30 - 40),4.6,2021,9,18412.8,0.6089676746611052,0.09907156224131031
2500.0,2008,kia,rio,like new,4,gas,40000.0,clean,automatic,fwd,compact,sedan,silver,16815.0,Medium mpg (30 - 40),4.3,2020,12,13258.513,0.8114419015164068,0.12979728790643075
5995.0,2010,volkswagen,beetle,excellent,5,gas,104400.0,clean,automatic,fwd,compact,coupe,blue,23940.0,Low mpg (20 - 30),3.6,2019,9,20031.921,0.7007276536284264,0.1254489279058678
6000.0,2010,ford,escape,excellent,4,gas,117000.0,clean,automatic,fwd,mid-size,SUV,silver,26080.0,Low mpg (20 - 30),4.3,2020,10,21394.684,0.7195565029144624,0.11938812539181443
28000.0,2016,infiniti,q60,like new,6,gas,89000.0,clean,automatic,rwd,compact,convertible,white,42375.0,Low mpg (20 - 30),4.4,2020,4,39147.95,0.2847645917602326,0.08037186068555402
11995.0,2007,chevrolet,tahoe,excellent,8,gas,163855.0,clean,automatic,rwd,full-size,SUV,white,50295.0,,4.7,2021,14,38117.324,0.6853136909610968,0.07926610308364679
3500.0,2007,mazda,mazda3,fair,4,gas,68000.0,clean,manual,fwd,mid-size,sedan,purple,21445.0,Medium mpg (30 - 40),4.4,2021,14,16252.63,0.7846502381460724,0.10387734515676927
12995.0,2015,chevrolet,cruze,excellent,4,gas,60522.0,clean,automatic,fwd,mid-size,sedan,black,18870.0,Medium mpg (30 - 40),4.2,2019,4,17432.963,0.2545730751565296,0.07081697142987808
9000.0,2013,ford,flex,good,6,gas,135700.0,clean,automatic,fwd,full-size,mini-van,red,31670.0,,3.7,2019,6,28122.054,0.6799664775553023,0.17294845248764534
6499.0,2008,honda,pilot,excellent,6,gas,232660.0,clean,automatic,fwd,full-size,SUV,grey,33370.0,Low mpg (20 - 30),4.6,2021,13,25796.095,0.7480626428147361,0.10061511979553506
12500.0,2014,mazda,cx-5,excellent,4,gas,177600.0,clean,automatic,4wd,compact,SUV,white,26370.0,Low mpg (20 - 30),4.2,2021,7,22956.672,0.45549598826868276,0.08317622022439608
5990.0,2011,ford,fusion,like new,4,gas,139000.0,clean,automatic,fwd,mid-size,sedan,green,24365.0,Low mpg (20 - 30),4.1,2020,9,20387.542,0.7061931251938072,0.12723811296034326
6400.0,2006,nissan,pathfinder,excellent,6,gas,121000.0,clean,automatic,4wd,full-size,SUV,brown,33075.0,Low mpg (20 - 30),4.1,2020,14,25066.716,0.7446813535526553,0.09291339782947272
2999.0,2003,volkswagen,jetta,good,4,gas,120000.0,clean,automatic,fwd,mid-size,sedan,blue,19815.0,Medium mpg (30 - 40),4.4,2020,17,14151.131,0.7880734762472342,0.08722477859015654
2800.0,2001,chevrolet,tahoe,good,8,gas,239000.0,clean,automatic,rwd,full-size,SUV,black,50295.0,,4.7,2021,20,33847.093,0.917275022702836,0.11716034406972453
2333.0,2005,buick,lacrosse,good,6,gas,165000.0,clean,automatic,fwd,full-size,sedan,blue,30495.0,Low mpg (20 - 30),3.9,2019,14,23111.399,0.8990541420707591,0.15108645221457184
3900.0,2012,nissan,altima,excellent,4,gas,116000.0,clean,automatic,fwd,full-size,sedan,blue,25225.0,Medium mpg (30 - 40),4.3,2021,9,21107.152,0.815228506432322,0.17107546067831003
8995.0,2015,fiat,500l,excellent,4,gas,74782.0,clean,manual,fwd,full-size,SUV,grey,23995.0,Low mpg (20 - 30),2.9,2020,5,21733.011,0.58611349343172,0.1617448050610788
6500.0,2010,honda,civic,good,4,gas,127000.0,salvage,automatic,fwd,compact,coupe,grey,22005.0,Medium mpg (30 - 40),4.6,2021,11,17697.808,0.6327228773190443,0.08703529348603822
18995.0,2017,nissan,rogue,excellent,4,gas,34395.0,clean,automatic,4wd,full-size,SUV,white,26745.0,Low mpg (20 - 30),4.7,2021,4,24708.246,0.2312283113904564,0.06362600205592661
2999.0,2009,volkswagen,jetta,good,5,gas,186131.0,clean,manual,fwd,compact,sedan,white,19815.0,Medium mpg (30 - 40),4.4,2020,11,15936.472,0.8118153126990717,0.14088141015502986
8700.0,2015,mazda,cx-5,good,6,gas,115500.0,clean,automatic,4wd,mid-size,SUV,white,26370.0,Low mpg (20 - 30),4.2,2021,6,23415.805,0.628456079131168,0.15211875930046337
3500.0,2010,nissan,maxima,fair,6,gas,160330.0,clean,automatic,fwd,full-size,sedan,grey,35375.0,Low mpg (20 - 30),3.9,2020,10,29019.821,0.8793927777845356,0.19064821010107835
12500.0,2018,volkswagen,jetta,like new,4,gas,79980.0,clean,manual,fwd,full-size,sedan,grey,19815.0,Medium mpg (30 - 40),4.4,2020,2,19045.559,0.34367901724491257,0.18986360237606448
1900.0,2004,chevrolet,tahoe,fair,8,gas,211.0,clean,automatic,rwd,full-size,SUV,black,50295.0,,4.7,2021,17,35918.806,0.9471029187328777,0.15878356766865986
14900.0,2012,ford,mustang,excellent,8,gas,136252.0,clean,automatic,fwd,sub-compact,truck,grey,27765.0,Low mpg (20 - 30),4.6,2020,8,23697.16,0.37123267091921563,0.05634934444632944
15475.0,2016,buick,encore,good,3,gas,40233.0,clean,automatic,fwd,compact,SUV,grey,24195.0,Low mpg (20 - 30),3.9,2021,5,21914.157,0.29383548726058684,0.06721580724917497
7950.0,2017,hyundai,accent,good,4,gas,64000.0,rebuilt,automatic,fwd,compact,hatchback,silver,16270.0,Medium mpg (30 - 40),4.3,2020,3,15331.584,0.4814625807744327,0.19660948395219524
17495.0,2015,honda,pilot,excellent,6,gas,68101.0,clean,automatic,4wd,full-size,SUV,white,33370.0,Low mpg (20 - 30),4.6,2021,6,29631.605,0.4095831123558781,0.08407524883161788
6950.0,2010,ford,explorer,like new,6,gas,112.0,clean,automatic,fwd,full-size,SUV,silver,33470.0,Low mpg (20 - 30),4.1,2021,11,26918.684,0.7418150159197976,0.11582306806938658
16810.0,2017,hyundai,santa fe,good,4,gas,32961.0,clean,automatic,fwd,mid-size,SUV,white,28025.0,Low mpg (20 - 30),4.7,2021,4,25890.768,0.3507338214146448,0.1023527699651462
13999.0,2018,ford,fusion,excellent,4,gas,75418.0,clean,automatic,fwd,mid-size,sedan,white,24365.0,Low mpg (20 - 30),4.1,2020,2,23418.877,0.402234359914013,0.2268469491193953
12999.0,2015,kia,optima,excellent,4,gas,41662.0,clean,automatic,fwd,mid-size,sedan,silver,24355.0,Low mpg (20 - 30),4.4,2020,5,22059.074,0.41071869109283554,0.10036874926137651
19650.0,2016,ford,escape,like new,4,gas,32000.0,clean,automatic,4wd,mid-size,SUV,silver,26080.0,Low mpg (20 - 30),4.3,2020,4,24093.889,0.1844405027349466,0.04969303487017751
19990.0,2015,ford,explorer,like new,6,gas,74500.0,clean,automatic,4wd,full-size,SUV,silver,33470.0,Low mpg (20 - 30),4.1,2021,6,29720.402,0.3273980614394112,0.06396299333275102
4800.0,2012,ford,fiesta,good,4,gas,62125.0,clean,automatic,fwd,compact,sedan,blue,15235.0,Low mpg (20 - 30),4.2,2019,7,13262.984,0.6380904930594804,0.13514588537844885
20900.0,2018,mazda,cx-5,excellent,4,gas,36000.0,lien,automatic,4wd,mid-size,SUV,blue,26370.0,Low mpg (20 - 30),4.2,2021,3,24849.04,0.15892122995496005,0.05605746347215901
3300.0,2010,chevrolet,impala,excellent,6,gas,198100.0,clean,automatic,fwd,full-size,sedan,silver,32495.0,Low mpg (20 - 30),4.0,2020,10,26657.218,0.8762061367394002,0.18853477766729265
3500.0,2005,honda,civic,good,4,gas,141000.0,clean,automatic,fwd,mid-size,sedan,grey,22005.0,Medium mpg (30 - 40),4.6,2021,16,16029.45,0.7816518969771264,0.09072167443398427
3990.0,2004,ford,explorer,good,6,gas,122511.0,clean,automatic,rwd,full-size,SUV,brown,33470.0,Low mpg (20 - 30),4.1,2021,17,23903.021,0.8330754928425156,0.09995154987148269
7900.0,2014,nissan,altima,good,4,gas,100101.0,clean,automatic,fwd,mid-size,sedan,black,25225.0,Medium mpg (30 - 40),4.3,2021,7,21959.881,0.6402530596591121,0.1358860514946948
7800.0,2015,chevrolet,cruze,good,4,gas,92500.0,clean,automatic,fwd,compact,sedan,silver,18870.0,Medium mpg (30 - 40),4.2,2019,4,17432.963,0.5525717573082671,0.18213645885613705
5595.0,2012,chevrolet,malibu,excellent,4,gas,155142.0,clean,automatic,fwd,mid-size,sedan,grey,22970.0,Medium mpg (30 - 40),4.1,2020,8,19604.674,0.7146088733737679,0.14507098183253664
5750.0,2003,ford,mustang,excellent,6,gas,124000.0,clean,automatic,rwd,compact,convertible,red,27765.0,Low mpg (20 - 30),4.6,2020,17,19828.724,0.7100166405059649,0.07023137493537357
5995.0,2012,nissan,sentra,excellent,4,gas,96000.0,clean,automatic,fwd,mid-size,sedan,red,20235.0,Medium mpg (30 - 40),4.6,2020,8,17270.378,0.6528738398198348,0.12388539930250608
6000.0,2008,dodge,charger,good,6,gas,128618.0,clean,automatic,4wd,mid-size,sedan,silver,31490.0,Low mpg (20 - 30),3.6,2021,13,24342.794,0.7535204874181658,0.10212907223918521
13900.0,2015,ford,flex,excellent,6,gas,104893.0,clean,automatic,4wd,mid-size,SUV,silver,31670.0,,3.7,2019,4,29258.185,0.5249192661814122,0.16978255523992836
6000.0,2014,kia,soul,excellent,4,gas,142000.0,clean,automatic,fwd,compact,sedan,silver,18610.0,Low mpg (20 - 30),4.6,2021,7,16201.125,0.6296553480082402,0.1322946068267038
